Audio:FILE,Text:LABEL
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0328.wav,有 利 于 降 低 公 司 运 营 成 本 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0329.wav,但 是 由 于 直 销 改 为 经 销 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0330.wav,汉 能 对 自 身 产 品 的 议 价 能 力 推 广 力 都 将 减 弱 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0331.wav,公 司 已 经 暂 停 或 终 止 部 分 关 联 交 易 项 目 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0332.wav,已 经 花 费 了 一 定 的 资 源 和 成 本 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0333.wav,因 此 暂 停 或 终 止 这 些 项 目 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0334.wav,对 本 公 司 的 上 半 年 业 绩 带 来 了 负 面 影 响 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0335.wav,北 京 商 报 讯 记 者 王 晔 君 日 前 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0336.wav,裁 员 两 千 人 是 由 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0338.wav,他 们 在 训 练 和 比 赛 过 程 之 中 的 速 度 也 会 逐 渐 慢 下 来 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0339.wav,但 是 根 据 国 外 科 学 家 最 新 的 研 究 结 果 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0340.wav,通 过 对 脚 踝 和 小 腿 等 部 位 的 强 化 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0341.wav,可 以 有 效 的 抵 消 年 龄 所 带 来 的 速 度 劣 势 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0342.wav,使 上 年 纪 的 跑 者 也 能 保 持 较 快 的 速 度 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0343.wav,美 国 东 卡 罗 莱 纳 大 学 和 维 克 森 林 大 学 的 研 究 者 认 为 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0344.wav,脚 踝 和 小 腿 的 能 力 变 弱 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0345.wav,如 果 能 够 加 强 这 方 面 的 锻 炼 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0346.wav,他 们 会 拥 有 较 快 的 速 度 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0347.wav,研 究 者 们 选 取 了 一 些 年 龄 大 的 跑 者 作 为 研 究 对 象 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0348.wav,并 让 年 轻 跑 者 作 为 参 照 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0349.wav,他 们 的 步 频 大 致 相 同 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0350.wav,年 龄 大 跑 者 的 步 幅 明 显 短 于 年 轻 人 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0351.wav,使 得 他 们 的 速 度 变 慢 了 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0352.wav,研 究 者 们 选 取 了 十 九 位 跑 者 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0353.wav,年 龄 从 二 十 三 岁 到 五 十 九 岁 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0354.wav,身 体 质 量 指 数 平 均 为 二 十 三 点 四 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0355.wav,身 材 偏 瘦 而 且 比 较 健 康 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0356.wav,跑 者 从 二 十 多 岁 到 五 十 九 岁 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0357.wav,步 幅 长 度 和 跑 步 速 度 大 约 下 降 了 百 分 之 二 十 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0358.wav,脚 踝 的 能 力 损 失 了 大 约 百 分 之 四 十 八 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0359.wav,按 照 平 时 训 练 的 速 度 进 行 跑 步 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0360.wav,二 十 岁 的 跑 者 平 均 每 英 里 耗 时 八 分 十 八 秒 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0361.wav,而 六 十 岁 的 跑 者 每 英 里 耗 时 十 分 十 八 秒 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0362.wav,已 经 有 过 不 少 关 于 这 方 面 的 研 究 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0363.wav,但 是 研 究 对 象 都 是 年 轻 跑 者 和 年 老 跑 者 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0364.wav,年 龄 段 的 复 盖 范 围 比 较 窄 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0365.wav,最 令 德 维 塔 感 到 不 可 思 议 的 是 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0366.wav,跑 者 们 随 着 年 龄 的 增 长 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0367.wav,速 度 呈 现 出 直 线 下 降 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0368.wav,速 度 下 降 的 更 加 明 显 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0369.wav,很 多 六 七 十 岁 的 跑 者 看 到 这 个 研 究 结 果 时 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0370.wav,意 思 是 他 们 比 较 认 同 这 个 结 果 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0371.wav,研 究 者 们 希 望 年 龄 大 的 跑 者 能 够 注 意 脚 踝 的 锻 炼 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0372.wav,但 德 维 塔 觉 得 归 根 到 底 还 是 小 腿 肌 肉 的 问 题 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0373.wav,尤 其 是 比 目 鱼 肌 和 腓 肠 肌 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0374.wav,这 才 是 产 生 跑 步 力 量 的 根 源 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0375.wav,这 两 种 方 式 的 结 合 能 够 有 效 锻 炼 小 腿 肌 肉 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0376.wav,对 于 高 年 龄 跑 者 来 说 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0377.wav,开 始 一 项 新 的 锻 炼 方 式 具 有 一 定 的 风 险 性 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0378.wav,想 通 过 训 练 提 升 脚 踝 和 小 腿 的 能 力 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0379.wav,这 些 常 年 坚 持 跑 步 的 人 身 体 质 量 指 数 偏 低 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0380.wav,长 期 跑 步 可 能 是 一 种 不 需 要 药 物 来 保 持 身 材 的 有 效 方 式 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0381.wav,在 二 零 二 二 年 冬 季 奥 运 会 的 竞 选 当 中 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0382.wav,北 京 和 张 家 口 最 终 击 败 了 强 大 的 对 手 阿 拉 木 图 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0383.wav,顺 利 获 得 了 冬 奥 会 的 主 办 权 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0384.wav,这 也 是 这 项 冰 雪 顶 级 盛 事 首 次 来 到 中 国 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0385.wav,在 此 次 申 办 冬 奥 会 的 过 程 中 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0386.wav,我 们 看 到 了 自 身 强 大 的 综 合 实 力 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0387.wav,也 看 到 了 在 冰 雪 运 动 综 合 实 力 上 的 欠 缺 和 不 足 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0388.wav,经 历 过 夏 奥 会 的 沉 淀 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0389.wav,加 上 近 几 年 承 办 诸 多 国 际 性 赛 事 的 经 验 积 累 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0390.wav,在 这 场 亚 洲 国 家 锁 定 胜 局 的 申 办 博 弈 中 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0391.wav,北 申 办 此 次 冬 奥 会 的 价 值 要 远 远 超 过 承 办 本 身 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0392.wav,对 于 北 京 申 办 冬 奥 会 的 最 终 结 果 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0393.wav,我 们 也 应 该 抱 着 更 加 长 远 和 开 阔 的 视 角 来 看 待 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0394.wav,北 京 申 办 冬 奥 强 大 实 力 成 获 胜 武 器 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0395.wav,此 次 北 京 联 手 张 家 口 申 办 冬 奥 会 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0396.wav,在 与 阿 拉 木 图 的 直 接 博 弈 中 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0397.wav,财 政 能 力 和 硬 件 设 施 的 优 势 是 我 们 最 终 取 胜 的 关 键 原 因 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0398.wav,而 二 零 零 八 年 举 办 夏 季 奥 运 会 所 留 下 的 宝 贵 遗 产 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0399.wav,也 是 最 终 打 动 国 家 奥 运 委 会 评 审 团 的 法 宝 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0400.wav,从 经 济 实 力 和 基 础 设 施 建 设 上 看 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0401.wav,北 京 和 张 家 口 要 占 据 着 相 当 明 显 的 优 势 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0402.wav,北 京 和 张 家 口 两 地 的 生 产 总 值 是 二 万 二 千 七 百 三 十 点 八 亿 元 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0403.wav,而 阿 拉 木 图 仅 为 四 百 亿 美 元 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0404.wav,影 片 将 在 二 零 一 五 年 一 月 在 慕 尼 黑 正 式 开 机 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0405.wav,好 莱 坞 当 红 明 星 之 前 曾 被 盛 传 将 扮 演 斯 诺 登 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0406.wav,好 莱 坞 当 红 明 星 之 前 曾 被 盛 传 将 扮 演 斯 诺 登 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0407.wav,他 确 实 拿 下 了 这 个 角 色 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0408.wav,对 男 友 有 什 么 条 件 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0409.wav,她 表 示 最 重 要 的 就 是 诚 恳 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0410.wav,对 于 姊 弟 恋 也 不 排 斥 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0411.wav,搜 狐 娱 乐 讯 七 月 十 日 消 息 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0412.wav,据 台 湾 媒 体 报 道 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0413.wav,许 玮 甯 最 近 到 法 国 工 作 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0414.wav,仍 在 个 人 社 群 网 站 频 繁 更 新 动 态 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0415.wav,甚 至 被 外 界 揣 测 是 因 为 和 阮 经 天 分 手 后 所 刺 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0416.wav,她 近 日 终 于 在 受 访 时 松 口 公 开 正 解 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0417.wav,背 后 意 义 竟 只 是 不 要 忘 记 自 己 从 哪 里 来 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0418.wav,搜 狐 娱 乐 讯 据 台 湾 媒 体 报 道 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0419.wav,阮 经 天 和 许 玮 甯 交 往 八 年 屡 传 婚 讯 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0420.wav,今 年 三 月 底 惊 爆 分 手 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0421.wav,当 时 女 方 坦 承 已 分 居 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0422.wav,但 小 天 坚 持 玮 甯 依 然 是 我 的 女 人 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0423.wav,有 网 友 日 前 目 击 他 俩 在 大 稻 埕 分 食 炒 饭 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0424.wav,昨 天 她 出 席 保 养 品 活 动 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0425.wav,松 口 仍 有 联 络 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0426.wav,但 称 自 己 单 身 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0427.wav,恰 巧 昨 日 记 者 碰 见 阮 经 天 出 门 倒 垃 圾 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0428.wav,对 许 玮 甯 单 身 说 语 气 落 寞 表 示 我 没 有 什 么 看 法 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0429.wav,搜 狐 娱 乐 讯 男 方 和 小 三 还 藕 断 丝 连 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0430.wav,因 而 痛 斩 情 丝 她 除 了 拥 有 模 特 儿 火 辣 身 材 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0431.wav,快 报 讯 记 者 赵 丹 丹 快 递 实 名 制 时 代 终 于 到 来 了 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0432.wav,按 照 国 家 邮 政 总 局 统 一 部 署 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0433.wav,从 下 月 起 全 面 实 施 快 递 实 名 制 登 记 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0434.wav,现 代 快 报 记 者 从 省 邮 政 管 理 局 了 解 到 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0435.wav,江 苏 快 递 实 名 制 登 记 动 真 格 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0436.wav,本 周 内 动 员 部 署 全 省 九 零 零 多 家 快 递 企 业 按 要 求 执 行 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0437.wav,个 人 寄 快 递 必 须 登 记 有 效 的 身 份 证 件 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0438.wav,本 山 传 媒 回 应 赵 本 山 将 有 新 作 品 没 听 说 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0439.wav,不 仅 赢 得 观 众 好 口 碑 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0440.wav,特 别 是 师 父 赵 本 山 也 公 开 出 面 为 大 鹏 点 赞 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0441.wav,本 月 二 八 日 超 级 月 亮 和 最 圆 中 秋 月 喜 相 逢 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0442.wav,月 亮 和 地 球 之 间 的 平 均 距 离 仅 为 三 五 六 八 九 六 万 公 里 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0443.wav,月 亮 看 起 来 会 比 往 常 大 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0444.wav,也 就 是 我 们 常 说 的 超 级 月 亮 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0445.wav,这 一 天 还 将 上 演 月 全 食 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0446.wav,超 级 月 亮 碰 上 月 全 食 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0447.wav,错 过 了 这 次 就 要 到 二 零 三 三 年 了 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0448.wav,本 月 下 旬 天 宇 将 现 五 星 连 线 奇 观 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0449.wav,中 科 院 紫 金 山 天 文 台 公 布 了 一 零 月 天 象 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0450.wav,现 代 快 报 记 者 注 意 到 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0451.wav,天 龙 座 流 星 雨 猎 户 座 流 星 雨 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0452.wav,让 一 零 月 的 天 空 有 点 甜 蜜 蜜 的 味 道 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0453.wav,水 星 金 星 也 将 迎 来 观 测 良 机 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0454.wav,现 代 快 报 记 者 胡 玉 梅 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0455.wav,本 月 中 下 旬 小 行 星 撞 地 球 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0456.wav,专 家 没 有 科 学 依 据 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0457.wav,京 华 时 报 讯 记 者 任 珊 记 者 从 北 京 市 教 育 考 试 院 获 悉 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0458.wav,高 招 本 科 二 批 今 天 开 始 进 行 征 集 志 愿 录 取 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0459.wav,一 八 一 所 院 校 将 补 录 一 九 四 九 人 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0460.wav,朱 军 系 阅 兵 世 家 曾 参 与 一 九 八 四 年 阅 兵 军 乐 演 奏 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0461.wav,朱 圣 祎 爆 王 思 聪 女 朋 友 被 诉 法 官 送 达 起 诉 书 遇 阻 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0462.wav,王 思 聪 将 朱 圣 祎 诉 至 北 京 朝 阳 法 院 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0463.wav,要 求 停 止 侵 权 公 开 道 歉 赔 偿 精 神 损 失 一 元 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0464.wav,法 官 送 达 起 诉 书 副 本 等 应 诉 材 料 遇 阻 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0465.wav,朱 茵 说 紫 霞 仙 子 谁 来 演 不 是 我 可 以 决 定 的 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0466.wav,资 料 图 片 在 湖 南 卫 视 上 周 开 播 的 偶 像 来 了 中 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0467.wav,永 远 的 紫 霞 仙 子 朱 茵 的 亮 相 引 起 粉 丝 的 热 捧 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0468.wav,永 远 的 紫 霞 仙 子 朱 茵 的 亮 相 引 起 粉 丝 的 热 捧 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0469.wav,来 自 全 球 四 七 个 国 家 和 地 区 的 二 零 零 零 多 名 选 手 参 赛 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0470.wav,机 器 人 服 务 员 现 身 火 锅 店 顾 客 直 呼 女 神 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0471.wav,女 神 机 器 人 在 火 锅 店 内 工 作 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0472.wav,机 场 严 查 匿 打 火 机 过 安 检 放 在 鞋 子 里 算 藏 匿 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0473.wav,本 报 讯 记 者 杨 柳 昨 天 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0474.wav,记 者 从 首 都 机 场 公 安 分 局 航 站 区 派 出 所 获 悉 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0475.wav,首 都 机 场 公 安 分 局 航 站 区 派 出 所 联 合 驻 场 安 检 人 员 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0476.wav,坚 持 违 法 零 容 忍 和 高 限 处 理 的 执 法 态 度 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0477.wav,严 格 搜 集 和 固 定 相 关 证 据 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0478.wav,近 日 在 违 法 事 实 认 识 清 楚 法 律 法 规 适 用 明 确 的 基 础 上 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0479.wav,依 法 对 一 名 藏 匿 打 火 机 过 检 的 旅 客 进 行 了 行 政 处 罚 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0480.wav,机 场 公 安 加 航 航 班 未 发 生 性 侵 事 件 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0482.wav,网 传 该 航 班 一 名 男 性 旅 客 对 空 姐 试 图 性 侵 导 致 飞 机 返 航 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0483.wav,新 京 报 记 者 从 首 都 国 际 机 场 公 安 分 局 相 关 人 员 处 获 悉 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0484.wav,冲 突 因 空 姐 发 餐 时 餐 车 碰 到 了 一 名 旅 客 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0485.wav,双 方 因 语 言 交 流 不 畅 导 致 纠 纷 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0486.wav,该 男 子 因 影 响 航 班 正 常 秩 序 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0487.wav,明 星 刘 晓 庆 又 火 了 一 把 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0488.wav,她 几 乎 刷 遍 了 各 大 媒 体 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0489.wav,不 是 她 的 戏 或 是 她 的 八 卦 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0490.wav,而 是 因 为 她 也 中 了 天 价 的 招 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0491.wav,机 组 成 功 处 置 深 航 机 上 纵 火 事 件 获 奖 二 五 零 万 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0492.wav,成 功 处 置 深 航 机 上 纵 火 事 件 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0493.wav,杀 中 传 女 生 嫌 犯 就 想 找 个 人 发 泄 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0494.wav,其 室 友 在 微 博 上 所 发 的 寻 人 启 事 
speech_asr_aishell_testsets/wav/test/S0764/BAC009S0764W0495.wav,警 方 证 实 周 云 露 遇 害 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0121.wav,一 线 城 市 出 现 日 光 盘 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0122.wav,楼 市 地 市 交 相 升 温 房 价 会 不 会 再 度 暴 涨 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0123.wav,经 济 热 点 导 读 专 家 认 为 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0124.wav,我 国 房 地 产 市 场 过 去 总 体 偏 紧 部 分 地 区 过 紧 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0125.wav,为 了 将 后 辈 的 婚 姻 分 险 隔 断 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0126.wav,将 受 益 人 定 为 直 系 血 亲 后 代 非 配 偶 继 承 人 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0127.wav,按 公 司 持 有 房 产 计 征 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0128.wav,相 关 公 司 股 票 走 势 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0129.wav,房 价 起 飞 前 购 置 了 十 几 套 房 产 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0130.wav,目 前 总 估 值 已 过 亿 元 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0131.wav,这 些 房 产 全 由 宋 芳 自 己 打 理 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0132.wav,每 月 光 租 金 收 入 便 已 远 大 于 自 己 和 子 女 的 总 开 销 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0133.wav,宋 芳 最 近 却 有 点 烦 恼 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0134.wav,我 想 把 房 产 留 给 儿 女 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0135.wav,万 一 以 后 儿 女 的 婚 姻 出 了 问 题 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0136.wav,他 们 的 财 产 和 生 活 不 会 受 到 太 大 影 响 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0137.wav,宋 芳 对 北 京 银 行 私 人 银 行 的 财 富 顾 问 说 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0138.wav,该 信 托 出 资 购 入 宋 芳 的 房 产 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0139.wav,成 立 资 金 信 托 购 买 自 家 房 产 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0140.wav,在 了 解 宋 芳 的 资 产 情 况 与 需 求 之 后 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0141.wav,设 立 一 个 单 一 资 金 信 托 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0142.wav,宋 芳 本 人 为 信 托 的 发 起 人 和 委 托 人 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0143.wav,北 京 信 托 作 为 受 托 人 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0144.wav,之 后 由 该 信 托 对 宋 芳 指 定 的 房 产 发 出 购 买 要 约 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0145.wav,实 现 该 信 托 对 房 产 的 控 制 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0146.wav,虽 然 房 产 是 在 信 托 的 名 下 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0147.wav,但 您 和 您 的 儿 女 能 自 由 支 配 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0148.wav,这 相 当 于 左 兜 掏 右 兜 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0149.wav,通 过 信 托 实 现 了 财 产 的 隔 离 保 护 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0150.wav,未 来 子 女 出 现 姻 缘 风 险 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0151.wav,其 中 资 金 这 一 要 素 指 基 于 信 托 登 记 的 相 关 法 规 局 限 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0152.wav,为 了 购 买 自 己 想 要 传 承 给 子 女 的 房 产 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0153.wav,宋 芳 必 须 再 掏 出 完 全 属 于 自 己 的 资 金 
speech_asr_aishell_testsets/wav/test/S0765/BAC009S0765W0154.wav,委 托 人 以 其 持 有 的 资 金 设 立 一 个 单 一 资 金 信 托 
